Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Season,Forecast_Demand
245.0,40106.749691532656,2827.85433680794,0,0,254.08
247.0,19424.830572965395,9501.9737584055,0,0,373.74
230.0,28119.615851965787,9581.5677213169,0,0,365.37
219.0,7313.147650743623,5343.896726321082,0,0,293.42
202.0,31106.532487881068,2521.645650224007,0,0,230.15
268.0,38896.08353790406,4794.58054931458,0,0,311.57
252.0,41435.93998490657,8893.637499627093,0,0,359.09
250.0,44801.41811074491,1632.4664899243726,0,0,216.33
268.0,41927.283614331,2150.8171944716228,0,0,250.3
217.0,37325.7751083721,9060.875612704547,1,0,372.13
208.0,17101.30818512697,4738.450606234705,0,0,254.53
250.0,20450.181290672288,1751.1274462813865,1,0,239.2
248.0,47113.5886003278,2252.881694565834,1,0,272.52
208.0,38401.67064005311,8942.033601647143,0,0,360.26
249.0,29563.650828336074,5410.930344620605,0,0,302.38
234.0,20119.45603568384,2466.9487707512003,0,0,255.68
226.0,39748.942250928,9046.537794353038,1,0,373.63
236.0,18458.50490551452,8607.510002608815,0,0,361.05
194.0,9244.937094673998,1207.2101570947357,1,0,217.8
231.0,31210.105426727856,6228.910969745247,0,0,313.34
229.0,6336.8709971928965,3199.0298534263698,0,0,251.14
254.0,22412.539149931832,5798.222307825079,0,0,301.07
240.0,39691.07683800767,3513.414989847976,0,0,236.0
256.0,18723.562297525823,3842.88652802774,1,0,278.93
192.0,36026.26295678131,6416.672791893224,0,0,291.11
227.0,43594.9958779558,5849.732599909546,0,0,291.54
255.0,42545.96820511896,4556.731580027265,0,0,265.66
238.0,47070.63978561996,1968.11174646114,1,0,243.88
261.0,30155.29795880734,9724.815087216542,0,0,371.31
208.0,25470.831232083096,2571.449954230461,0,0,196.27
259.0,44162.0969279097,6698.055204607509,0,0,324.4
232.0,25219.54748171065,1744.702864336581,0,0,221.87
230.0,21438.20828288908,7194.815492910568,0,0,327.79
265.0,34623.74629902551,1853.5580504551249,0,0,238.54
269.0,37223.87351530287,3065.575073553836,0,0,257.83
267.0,41428.05319071776,6822.866794402341,0,0,363.28
287.0,40259.248020456005,3546.416727499181,0,0,308.89
272.0,41950.53909609256,5795.657336331311,0,0,329.42
231.0,32668.19111555432,2120.548540036684,0,0,236.41
250.0,26620.035732508048,2821.6048533958265,0,0,240.56
240.0,10629.17404333552,7603.9831742915485,0,0,356.0
289.0,46638.75676921215,1316.2497425400952,0,0,261.49
271.0,6921.407004691179,2006.2018887134648,0,0,261.9
245.0,48669.25404667508,2934.604167495757,0,0,261.39
267.0,45155.71502650101,1181.7150319385291,0,0,222.26
225.0,31671.87962324285,1858.408286555668,0,0,195.54
255.0,49467.25082811941,3532.523298726069,0,0,255.17
232.0,30216.758953611305,1836.257064248281,0,0,220.9
217.0,6544.268321874235,8795.074870268796,0,0,340.66
267.0,32223.90728313784,1594.6641146003942,0,0,228.96
270.0,18872.123422927423,8748.853292604155,0,0,382.97
262.0,22664.56021974604,8405.740774542395,0,0,375.51
250.0,25681.3320132513,1906.8543510704849,0,0,257.96
229.0,36509.042766145656,1226.721828447203,0,0,227.9
231.0,25531.79673354436,1449.9281340578252,0,0,201.93
236.0,24884.418754249346,6313.402581163813,0,0,309.36
251.0,18663.1011831766,7033.182620397171,0,0,332.04
278.0,32575.206982309257,6585.8805212160805,0,0,356.79
278.0,17989.478355943193,5873.291667927082,0,0,313.07
224.0,15003.270637259751,2572.156815665402,0,0,227.43
244.0,38138.80540434734,8568.585051717444,0,0,362.68
244.0,19924.675857239232,3947.994427242237,1,0,303.57
209.0,6113.655695969388,9875.603765015969,0,0,368.0
271.0,22184.57800595717,4463.7201810477145,0,0,292.59
256.0,34545.4073384938,3367.043595769289,0,0,280.49
259.0,43128.008050896766,9048.257324035638,0,0,379.85
289.0,55819.94616603063,6106.727468719299,0,0,334.01
265.0,40894.71410435635,7496.653961572658,0,0,343.48
255.0,24784.288872232813,4675.589049945203,0,0,300.55
276.0,20380.24579090229,8982.239553492313,0,0,406.29
286.0,12393.351893997386,9259.526916858946,1,0,421.54
272.0,36171.52783048176,4930.920380052233,0,0,299.92
280.0,31298.11903109392,3166.5145183188447,0,0,259.14
264.0,37484.3760614256,6829.042459901392,1,0,362.48
266.0,16673.935531068735,9591.25900438464,0,0,389.29
271.0,21207.36252040315,6602.018136156472,0,0,350.6
255.0,18507.176541987534,9588.001945669628,0,0,375.66
259.0,42366.52888217101,4094.271684753531,0,0,277.76
299.0,15195.588635945322,9235.711637198876,0,0,393.88
312.0,40411.79409209567,2013.1014917493465,0,0,268.15
305.0,8919.390365174959,4229.509770439139,0,3,301.33
247.0,29371.99602459045,5450.241110414898,0,3,300.91
246.0,7750.110846345316,6877.993044270627,0,3,320.79
251.0,12966.104371801268,3647.2532045385374,0,3,237.9
279.0,11256.130669129896,9318.153703903556,0,3,400.38
221.0,18212.734577482704,9131.465882747438,0,3,351.88
266.0,21777.86027984607,8194.029516690061,0,3,360.08
307.0,51807.92945304344,2029.2627249255893,0,3,259.88
299.0,18126.49863330005,1704.618560244563,0,3,255.16
270.0,9598.39565021528,5483.183096074076,0,3,326.31
273.0,35116.569400606335,7888.093801263252,1,3,377.12
293.0,42116.14989690436,2109.123036201351,0,3,257.65
302.0,22066.611766926228,6772.937202424168,0,3,377.97
273.0,35082.28567799808,5750.698519920763,0,3,316.74
280.0,44713.25102753485,7533.90477760935,0,3,373.46
274.0,22621.310955233857,4918.377035496411,0,3,287.39
260.0,29786.55970886963,7239.669374980082,0,3,373.42
283.0,13129.498960867984,2436.4780433565747,1,3,280.25
282.0,6840.311622322355,2931.348459084659,0,3,261.72
264.0,51914.60616301063,9130.006574326038,0,3,393.0
303.0,22407.320588253617,3964.375677677107,0,3,308.43
301.0,21130.913108108296,9869.552333528956,0,3,430.7
306.0,59726.34193517368,1415.841378850839,0,3,238.83
277.0,41849.723494829,5462.882334576163,0,3,319.65
254.0,31839.819436638893,3924.884480017174,0,3,271.51
304.0,44346.976179508485,9963.6853334583,0,3,408.59
282.0,41675.87252545864,9910.31280728158,1,3,437.87
279.0,43914.72790831358,3117.1896266763893,0,3,298.95
272.0,8729.584770319281,3405.311917139224,0,3,268.6
293.0,27632.729079349512,7747.0499684534225,0,3,371.2
331.0,24203.86433649112,9007.069882548618,0,3,418.02
290.0,9483.735130587687,6973.272890694267,0,3,348.81
279.0,26300.72162162765,8782.38059555227,0,3,376.48
315.0,41237.03662292543,1569.6320985615534,0,3,269.39
306.0,15951.652212990986,6764.756332569342,0,3,354.65
261.0,19550.15642785137,7301.538002536266,1,3,369.48
318.0,42946.137846537895,2712.8715675824124,0,3,276.13
348.0,43248.89654938385,8001.7318839214495,0,3,413.24
254.0,44800.8713762798,9498.386527312205,0,3,368.19
282.0,45802.88401945346,9081.698430502593,0,3,408.23
251.0,48646.30734228281,3204.706761220051,0,3,254.45
307.0,39140.90231686522,3915.9337417496754,0,3,328.4
330.0,48088.96156485061,5496.502320516216,0,3,335.1
313.0,54740.92262160346,2425.2506585251267,0,3,294.84
339.0,58036.33898323786,9585.57846804648,1,3,470.51
329.0,49142.6956407936,2454.369667397448,0,3,257.41
347.0,38186.00283749848,7852.806621913023,0,3,406.67
337.0,23312.72984007601,4072.8533605383577,0,3,315.28
307.0,54614.94256247053,6163.487179269371,0,3,370.09
317.0,50655.95953406062,1424.564419549254,0,3,258.97
299.0,51076.15215440536,2845.106717835915,0,3,263.36
313.0,14192.070184413486,4999.52114489091,0,3,345.41
320.0,24533.22178370221,7094.720955164527,0,3,383.68
318.0,30680.41956937603,7998.057335897917,0,3,407.57
347.0,59303.46418989302,1271.2646598697206,0,3,291.16
314.0,56745.954741832335,2372.411944709107,0,3,277.37
303.0,21598.048635483312,7568.125648203283,0,3,406.51
305.0,43784.96128289049,8317.498832308145,0,3,405.4
336.0,11426.203188107034,3129.143745572075,0,3,323.86
296.0,27742.063930495595,3066.877423054725,0,3,286.97
321.0,34539.741045903924,1792.264955258493,0,3,288.64
352.0,55550.49515200798,2352.645780373061,0,3,321.21
332.0,59944.26087338632,1072.1430269402151,0,3,267.57
326.0,26311.78027817909,6308.48115800105,0,3,359.15
327.0,37602.71106198031,9135.022096804883,0,3,441.87
308.0,42054.52944805554,2346.1848958436094,0,3,249.47
312.0,24699.07477765311,7762.992970969391,0,3,393.51
326.0,64351.382349052925,6162.928176902469,0,3,357.12
336.0,59686.83447639509,9459.297033518553,0,3,413.89
350.0,25673.378218596845,8183.1027022323215,0,3,427.07
334.0,37217.72740766279,8674.561204832156,0,3,432.64
360.0,22158.471738421435,6752.279371353101,0,3,413.1
366.0,41215.518177351696,8302.025075822829,0,3,432.94
350.0,50049.93772386696,4157.825531318748,0,3,319.96
359.0,12706.37301628287,2881.1583535349773,0,3,336.15
316.0,55812.26660943762,9212.67974109668,0,3,444.09
313.0,39711.642228280514,7609.022902651784,0,3,380.97
347.0,68750.59704511952,1816.326072442812,0,3,273.48
310.0,7628.006104522279,8802.185749763084,0,3,432.48
332.0,56330.34146163035,4140.1354598062535,0,3,343.71
354.0,57543.88543477977,3684.500114875992,0,3,332.38
367.0,16116.236945364535,6609.822105577491,0,3,380.93
334.0,26838.57478121441,6117.387724958172,0,3,380.76
327.0,58619.104511180005,5844.310490489394,0,3,355.63
347.0,39322.655270213,3293.8946506182424,0,3,327.45
320.0,29513.813678112965,9637.96376130598,1,3,458.68
338.0,61850.40293814121,9551.088314465798,0,3,415.71
342.0,12586.288926807902,1037.4597093024986,0,3,270.9
342.0,35965.438515462905,4040.448662509376,0,3,319.91
345.0,47412.43148426938,1409.9379765584204,0,3,291.44
327.0,42358.74910042364,8652.238896789167,0,1,409.01
329.0,22230.45163009455,8978.66414466955,0,1,392.35
329.0,39939.39020652341,5664.684553176195,1,1,366.74
312.0,46032.82868230074,8557.102310146438,0,1,388.06
352.0,44098.33940821961,7330.242842684127,0,1,423.26
363.0,51982.76184535824,5496.165486355818,0,1,400.25
362.0,23926.090658573583,4274.302590901247,0,1,340.16
341.0,57940.26856768202,3396.025227939038,0,1,323.49
330.0,33311.55849690721,3334.8622368074675,0,1,323.97
362.0,71567.5056818537,6058.5794581383225,0,1,396.15
360.0,8708.888779217554,2501.279438413111,0,1,307.88
352.0,31136.781922250684,2573.126885556603,1,1,336.64
383.0,20101.95010591434,1093.540062943285,0,1,293.18
348.0,41763.380770907504,6519.952536032113,0,1,376.41
343.0,21875.48252662685,9949.09767094047,0,1,459.27
341.0,52086.39636031204,9002.974378851311,0,1,412.34
318.0,56838.00196019957,7351.208239843911,0,1,401.54
362.0,20981.224479410343,8069.727679899157,0,1,425.62
347.0,16975.92403913033,4751.674446373714,0,1,353.09
360.0,63923.145635205416,3682.71599424462,0,1,323.28
386.0,32821.17266034937,4317.654536962153,0,1,369.39
342.0,33592.968568077886,1732.7987355704354,0,1,291.52
303.0,18111.67666327043,6704.156782266692,0,1,373.31
360.0,34760.40344971434,2573.785199914065,0,1,289.89
354.0,21818.440656529965,7865.903900440347,0,1,420.5
336.0,46995.29160955527,2709.7881603743144,1,1,331.71
358.0,39307.59602021682,3053.116227406029,0,1,297.81
366.0,59237.42218003644,9615.750754385512,0,1,458.94
332.0,25328.632216181515,1948.563208213548,0,1,259.33
345.0,38297.45046000624,5489.582853214269,0,1,355.77
380.0,25351.395291636,1564.1785666143749,0,1,313.54
336.0,63236.98330131627,1813.518928739857,1,1,290.54
352.0,40109.84391124429,6701.503259245843,0,1,377.65
298.0,15264.52830249447,6676.545367527269,0,1,359.8
321.0,22180.399789155475,2738.0825319174323,0,1,271.88
354.0,12362.513153985112,8852.378637325533,1,1,461.52
375.0,9377.579702847006,7319.6829611467965,0,1,406.77
323.0,37037.09496774881,3705.4952458404814,0,1,326.63
352.0,28400.108371222348,3235.4790220803534,0,1,302.42
343.0,66363.37312777131,7788.567278177458,0,1,390.65
369.0,18759.83134632977,7602.615317193434,0,1,443.62
326.0,53106.794462603946,2339.487203782939,0,1,278.15
358.0,27521.199734910653,4142.690638032414,0,1,349.39
336.0,20239.54110883049,2950.0952199259664,0,1,307.03
354.0,68865.2581067633,3647.2977647728585,0,1,330.29
351.0,57726.78950875748,3588.0756624538503,0,1,335.07
344.0,45928.04559829493,9784.213299669673,0,1,461.69
358.0,52082.47963869859,7751.902357995116,0,1,388.15
349.0,69258.58425011404,8020.468440422876,1,1,437.54
346.0,43864.95742161395,3496.8084873905905,0,1,322.24
341.0,13074.649670531213,1004.743765417316,0,1,272.32
349.0,11054.890079380775,1523.4130442979051,0,1,295.07
352.0,49276.20542074463,5976.997899911162,0,1,403.63
327.0,45246.40333143422,3569.330250085478,0,1,332.15
340.0,52588.23613025903,2736.591405833696,0,1,308.99
325.0,12863.555718607904,1446.7682945468684,0,1,275.69
345.0,65578.43126229616,8882.93565486764,0,1,451.37
334.0,39815.64384430797,6401.146123521783,0,1,357.29
361.0,49428.11775595858,1966.358930034316,0,1,306.53
359.0,9432.161013894776,7897.636144869342,1,1,458.89
326.0,62909.96690777387,7802.430319691191,0,1,422.07
344.0,41715.687274225296,3604.632769137303,0,1,339.21
357.0,43341.71364103483,2695.8420240107,0,1,294.1
340.0,64545.58535329925,8325.836885254386,0,1,428.24
328.0,61428.83451996372,3966.0825938602206,0,1,298.84
321.0,19148.852635200223,8626.852729728613,0,1,428.1
359.0,67347.60587156114,1392.8645174300575,0,1,257.72
360.0,54933.05955182798,5493.60054020395,0,1,370.59
337.0,7886.518119923783,2616.357532596579,0,1,314.1
356.0,22489.14897115272,7048.403319053224,0,1,408.94
281.0,26508.53575794576,9974.923853221422,0,1,421.08
366.0,45716.34336871912,4712.599288242411,0,1,344.7
336.0,49136.42209995591,1902.794922027616,0,1,301.96
341.0,19722.71398107448,3859.0580752558153,1,1,328.38
331.0,56470.61664042639,9023.558496085738,0,1,415.39
365.0,62863.49677951746,7891.849216935291,0,1,441.63
315.0,42304.43305207474,3089.9049570303164,0,1,282.36
366.0,68001.6668247742,9582.388474287927,0,1,438.95
343.0,57053.535036632384,6599.691412237945,0,1,363.08
347.0,20782.613759474563,2512.444602857713,0,1,308.83
328.0,53713.88218696369,6150.899282016153,0,1,348.5
307.0,58813.94687189658,5061.491808975945,0,1,348.62
352.0,15758.744483087785,8377.279072962076,0,1,415.4
339.0,66500.1449299486,4097.440266507208,0,1,308.77
359.0,8795.034527283231,8874.804878532517,0,1,407.09
327.0,37274.76402738424,8307.733477944801,0,1,412.08
322.0,51294.84633519295,7071.431060439999,0,1,393.65
357.0,57933.5524696223,3327.4650011155604,0,1,334.98
367.0,55872.46991780245,9732.966186518002,0,1,463.96
328.0,37812.90504734668,5938.001022719383,0,1,350.54
313.0,42935.32990544608,9167.625805267264,0,1,422.46
343.0,50073.81314222325,2941.569093251765,0,1,306.35
321.0,34994.47637507889,9850.404718770027,0,2,433.94
337.0,42874.25059166712,8344.533060502887,0,2,426.25
320.0,55150.79987915621,9543.041950844032,0,2,424.09
355.0,27092.969451218363,2911.291590474886,0,2,319.9
309.0,35280.73590599533,4875.922707242932,0,2,335.97
332.0,7146.748128484351,1878.7052965024689,0,2,302.04
312.0,44846.4282114647,2232.726459032089,0,2,283.03
315.0,17378.355843661528,3555.6279722830136,0,2,304.4
312.0,33253.03040856526,9564.630944259308,0,2,426.27
334.0,19317.537602781213,7004.725130079795,0,2,379.82
337.0,8167.555126331343,3831.690763601997,0,2,301.73
329.0,35196.321071556544,9591.159869541774,1,2,457.23
315.0,30388.06549482709,7657.582659553886,0,2,393.91
319.0,30792.08506656994,9162.811119198805,0,2,424.63
333.0,19175.841226136487,9344.987144551884,0,2,430.37
333.0,63435.44310950586,7756.927749208734,0,2,402.36
260.0,5364.134704740503,3188.200868124274,0,2,250.98
308.0,55587.27974785245,9969.300596070769,0,2,431.99
308.0,47013.84261885288,3925.817560554728,0,2,292.9
325.0,16566.213961696383,7045.351746109467,0,2,412.36
309.0,32443.3182782037,8603.305254620209,0,2,366.35
324.0,64149.73675356246,2576.358949821907,0,2,289.56
288.0,39129.31660526649,6481.375119503277,0,2,387.59
313.0,13436.404619943723,4376.554992354321,0,2,309.1
325.0,33272.07097310126,3198.601626752473,0,2,297.82
277.0,28884.606395120423,1105.946314806808,0,2,243.61
356.0,58529.03437114958,8847.766574181744,0,2,454.62
329.0,60835.16888196491,2222.933925041699,0,2,293.05
304.0,10580.257248759555,8903.05444616369,0,2,407.63
287.0,21963.16624398332,6406.2153892760325,0,2,337.7
299.0,22041.93998895689,6589.499990635371,0,2,355.51
303.0,60384.46473308326,8457.866148317906,0,2,403.25
310.0,37404.8731113801,5584.9703200730255,0,2,328.01
330.0,58861.99086952708,4215.56111320908,0,2,341.08
290.0,28038.91474101981,2249.260155932682,0,2,278.59
310.0,46527.951792818654,6133.738430873009,0,2,354.32
272.0,19471.233047211,5978.50348825971,0,2,334.02
289.0,53211.10894190993,3645.068371005572,0,2,291.44
304.0,30985.60230678313,6400.512330881331,0,2,333.32
309.0,50883.21216072077,4954.301973715266,0,2,321.35
279.0,18427.1238814636,8249.771385221238,0,2,376.06
285.0,41281.902740592406,6035.376318638602,0,2,317.74
322.0,29922.98111902608,9403.10727712146,0,2,423.3
315.0,8082.615282656818,5661.846715464804,0,2,323.37
296.0,27925.0797602829,8987.457728415127,0,2,409.36
246.0,29274.958296930017,5684.72624212692,0,2,311.14
340.0,16087.810771486322,6022.313232762997,0,2,363.08
289.0,15347.159732119835,4301.271959100281,0,2,334.26
282.0,29236.435642883447,4601.52211114506,0,2,307.36
277.0,22628.503461929657,9397.91338562451,0,2,404.5
294.0,29203.98927113795,3009.541617824837,0,2,269.88
294.0,30266.964274958493,2093.1194950554245,0,2,233.76
304.0,13744.961111414788,8471.898206235468,0,2,381.77
266.0,13995.596263933094,6192.1971977039175,1,2,349.5
278.0,48002.196289713895,3561.825830153254,0,2,276.69
324.0,15969.75396058743,4891.601982607237,0,2,337.44
287.0,40141.13444320676,5724.147040995401,0,2,326.86
278.0,26503.143460260315,6329.262311527912,0,2,345.03
262.0,50902.04211032826,8389.459206446263,0,2,372.8
290.0,9250.647690566,4549.17094710414,0,2,286.95
300.0,50840.99876566114,7088.528019037884,0,2,364.67
296.0,32104.41503314767,8512.902763877264,0,2,398.95
273.0,5723.015504266228,8593.961103622263,0,2,389.58
285.0,19225.769231599104,3288.206845327818,0,2,279.77
310.0,28949.48437224924,4151.557398251108,0,2,347.88
298.0,22813.40657500034,6354.154308359929,0,2,330.19
260.0,22162.63491585208,8971.951521222516,0,2,348.01
224.0,41440.21137641109,8114.014780227061,0,2,332.0
280.0,23791.07523257332,6255.666112745994,0,2,323.76
290.0,27662.89360482265,9853.602675614597,1,2,451.51
251.0,39407.923590659135,4950.885064810975,0,2,311.99
272.0,44306.091379040445,8582.055140676222,0,2,352.66
267.0,9381.348664868545,8365.783419756517,0,2,378.04
273.0,40058.001498622594,9172.344805032537,0,2,402.34
260.0,27784.367432073104,9889.10519522691,0,2,397.96
296.0,13051.73543170228,5461.270278218461,0,2,317.59
273.0,18467.87711234989,2760.6668383305346,0,2,274.47
252.0,7082.810157823687,5148.058211453361,1,2,339.32
287.0,24349.85317401941,8684.963892868887,0,2,368.01
243.0,16031.477700210216,8524.959708298884,0,2,374.79
293.0,26012.13317782213,4023.729168281287,0,2,298.85
287.0,35720.3926854389,1425.7612626280636,0,2,242.99
295.0,44787.23021314452,5588.578880436192,0,2,320.64
263.0,33917.36304372814,5266.908361709308,0,2,326.55
256.0,36379.6260881383,1771.8757999941845,0,2,245.94
267.0,46942.61613693921,8154.009601512353,0,2,386.54
263.0,46626.84915346793,3552.31246544696,0,2,271.09
252.0,44082.229641572136,6811.768829567025,0,2,318.12
253.0,12035.312410937642,1913.3907638949968,0,2,223.03
256.0,16689.26567599518,8746.328556186425,0,2,356.21
240.0,26500.453172871115,7653.470528396469,0,2,348.96
277.0,23426.741199639106,4495.804380807991,0,2,322.77
262.0,11449.508544083066,6665.400543909112,0,0,323.33
256.0,18379.530810628417,2687.085034170173,0,0,261.81
240.0,46938.52250395561,9868.802418630508,1,0,394.47
239.0,19704.789021460987,8164.972378843468,0,0,356.98
300.0,28621.35968798192,8100.460027621243,0,0,393.02
249.0,5266.91172764405,2380.421958200885,0,0,245.91
273.0,40812.047192890364,1159.6017240447593,0,0,236.39
264.0,24931.899114716445,6268.342309926699,0,0,345.69
205.0,7905.868320831445,2297.0855065582987,0,0,222.6
296.0,57524.703016872925,8023.901108399605,0,0,371.42
274.0,43823.00604469648,4744.685261604216,1,0,322.66
244.0,36772.51192788536,4047.348240886886,0,0,291.42
259.0,49836.00825031863,1662.843362155395,0,0,239.49
237.0,22123.1004055011,9964.585719501594,0,0,375.61
296.0,44203.467026781655,9604.097023481918,0,0,401.0
241.0,13765.298588580868,2184.3721702616594,0,0,235.56
249.0,36224.94293680402,3995.3044376334265,0,0,256.61
244.0,5498.353728879517,4517.087842221459,0,0,288.57
260.0,11111.09180462074,3671.209703040359,1,0,288.27
286.0,27612.32912967464,9410.217036893602,0,0,389.27
295.0,6542.122094199033,7492.076461198763,0,0,369.7
251.0,25891.61734924994,9603.247650346584,0,0,386.41
266.0,30351.268945232387,8870.54862271688,0,0,376.75
260.0,34291.188767075444,7790.873675222556,0,0,353.15
239.0,9098.634844265376,7272.703963718905,1,0,349.63
307.0,16142.718319409754,8795.462418815332,0,0,395.33
286.0,37291.8279245212,7157.349071123097,1,0,376.06
263.0,36418.60630798134,2698.478190830359,0,0,248.64
290.0,7151.991912576422,6833.138647852882,0,0,353.45
283.0,33186.31342614005,5635.01475953716,0,0,305.82
261.0,42098.44176930516,9837.05209385794,0,0,417.48
266.0,8628.550028364669,5589.689923592827,0,0,300.8
289.0,27273.25245012396,1346.0948483593932,0,0,220.02
240.0,18905.2869949004,3377.705596890791,0,0,247.25
293.0,54046.72508106536,9256.43584409289,0,0,383.73
255.0,13628.329848176298,9661.206974019726,0,0,372.65
290.0,22418.413566141862,7556.487189766942,0,0,370.25
260.0,47247.214065592976,1511.7750890827335,0,0,237.79
267.0,21231.19788924229,1211.8724897163922,0,0,234.73
260.0,30067.060219405816,5316.355025191901,0,0,322.71
250.0,6486.590175389571,9997.050759047965,0,0,398.33
255.0,50307.02182043416,8823.670637494646,0,0,361.34
289.0,48693.72774345928,9397.96858793798,0,0,399.53
215.0,28851.31656169637,6611.873544936276,0,0,324.33
237.0,7331.819950018559,8732.122554263511,1,0,379.38
247.0,8268.718482633829,3877.2853695747326,1,0,276.67
241.0,28460.95610370012,1246.2760310592826,1,0,249.52
293.0,20894.298365369123,9264.255654003642,0,0,403.27
288.0,38045.40495856451,2965.8756218403923,0,0,265.88
275.0,35110.527851464736,7556.377194471068,0,0,346.64
251.0,42910.27017425867,6930.705833894383,0,0,337.38
291.0,20558.530440128205,2423.4719357769145,0,0,294.09
233.0,28895.596217152222,2762.0109687803188,0,0,247.21
308.0,49257.02239642091,3961.6523328681615,0,0,307.86
252.0,27301.46265958072,7812.37587653726,0,0,360.39
261.0,44243.63937883161,1353.1982022691006,0,0,220.02
258.0,11256.466801086017,4663.6186625971095,0,0,291.12
245.0,37264.89144298902,6986.018856597097,0,0,324.8
306.0,58059.453600975496,2543.238513447698,0,0,268.88
283.0,22566.13637141226,2074.755453198747,0,0,242.22
292.0,25094.643413172875,4511.91016955992,0,0,318.52
244.0,8549.501822222339,3579.032960755318,0,0,240.3
273.0,36982.95518830133,6841.86097811589,0,0,361.47
280.0,33443.516571997454,9726.116828691518,0,0,413.27
276.0,7524.377293824031,1040.2204233623509,0,0,219.65
248.0,38538.74488399936,9121.419212145032,0,0,381.65
293.0,49596.46430559262,4899.007327514433,0,0,310.42
274.0,50219.138876222,6976.0695634088925,0,0,381.95
254.0,30030.96241972176,8659.243295603264,0,0,361.57
236.0,23945.59988262665,6161.127950099119,0,0,320.1
286.0,50823.54071531134,1875.8064447220413,0,0,269.34
324.0,29731.99848805387,2265.356581373805,0,0,295.14
255.0,35184.839448266386,8103.52038087569,0,0,356.68
279.0,36483.49251645452,3061.8840829980963,0,0,280.12
299.0,26009.71039223231,6121.338545191905,0,0,369.25
252.0,8981.327567995944,4852.724612309015,0,0,284.71
268.0,6393.0855854738775,3732.7508452821535,0,0,284.17
261.0,25338.60905035249,8082.708077101487,0,0,368.68
299.0,31878.26875699306,7580.94987002337,0,0,370.78
306.0,51433.11901189925,6814.979960244937,0,0,362.36
284.0,26864.723543474403,4354.042315809027,0,0,301.99
265.0,18711.32602478649,3038.232916191562,0,0,247.56
273.0,28167.42044121303,5643.054558983258,0,0,328.16
270.0,16966.337348607427,8353.936902958932,0,0,376.17
264.0,9621.456240182735,6180.984733457746,0,0,328.95
282.0,11378.064389906804,9731.256788754958,1,0,431.61
297.0,23001.99742608975,1138.9373925615755,0,0,234.5
296.0,6595.399527516383,9985.121032497604,0,0,431.11
287.0,17115.701789952764,7222.681417228202,1,0,398.82
289.0,46746.95379130105,8494.066154718985,0,0,401.04
287.0,17860.32416094986,4014.5713099070977,0,0,307.75
263.0,10501.935052610685,5575.071952779,1,3,338.69
293.0,55914.508734112,8172.903230958983,0,3,399.36
279.0,36840.44924317832,7845.845251302879,0,3,376.75
265.0,8163.237788081261,4006.3098599134833,0,3,289.27
300.0,9361.174190724752,3919.6921152142254,0,3,299.73
281.0,36581.137117864,6965.30082620918,0,3,343.91
299.0,35049.732127133546,9402.93263324795,0,3,411.51
312.0,10079.927217590028,4949.073916067171,0,3,324.93
277.0,16724.3695821705,4176.476193782944,0,3,299.64
299.0,55981.08965761437,9052.183326125636,0,3,401.12
261.0,32093.0678763982,7147.504553109226,0,3,321.85
329.0,32656.070078314508,4494.483817354741,0,3,343.21
272.0,17687.608967621123,1515.4860776301507,0,3,234.0
290.0,12779.037808157667,7493.403448430064,0,3,381.33
328.0,30331.37462989461,4175.97841621342,0,3,320.92
297.0,55249.716261851325,1635.0957799512375,0,3,263.27
279.0,8026.286290926143,6510.601785217391,0,3,343.32
318.0,63083.62742456968,3907.0618344445934,1,3,336.77
319.0,18312.60639399929,4046.108574794765,0,3,300.98
293.0,27418.39058744375,5312.531176731034,0,3,330.46
296.0,8320.333699069432,7457.272905956094,0,3,361.08
299.0,37452.97817127425,3486.9742987266472,0,3,322.55
304.0,32540.14412274226,1728.5132420101088,1,3,288.87
271.0,37941.96915436256,4819.831492955556,0,3,318.8
306.0,36010.711251214314,1494.3288080475493,0,3,234.79
347.0,31810.184429055927,7275.416589029948,0,3,393.81
294.0,44922.084448193615,9633.191211303169,0,3,398.43
301.0,7375.644703497371,6928.829268833185,0,3,349.69
290.0,34041.714889653864,3478.5140477576824,0,3,287.64
327.0,13242.753357375488,2635.3214878384315,0,3,294.68
340.0,33483.709984853,3095.052141700809,0,3,318.43
340.0,55216.86939171061,2994.4900285130934,0,3,302.42
292.0,13327.736823446632,3824.474554400641,1,3,325.7
328.0,61810.242991527535,1876.120103153304,0,3,294.03
348.0,62615.93393139758,9061.471518817918,0,3,443.69
330.0,31245.36120948189,8966.08445796557,0,3,443.06
331.0,6975.981010451302,6537.126282113755,1,3,409.41
312.0,50592.06946603913,1557.2833018572264,0,3,267.32
327.0,58389.52698884697,8236.006666495894,1,3,442.85
348.0,17905.594105144297,1556.0972536442082,0,3,286.11
331.0,61206.73180129047,1957.7910138681864,0,3,279.77
300.0,55361.25297391359,3927.667533798431,0,3,299.16
317.0,33231.85596001091,4883.232858990042,0,3,312.51
351.0,57439.83934620766,4185.000610437873,0,3,331.92
335.0,33530.3630898009,2487.0680288052754,0,3,303.6
331.0,40225.87652343125,2009.167459135968,0,3,293.67
319.0,24745.155943276608,8734.737040339747,0,3,432.29
354.0,17241.386683842935,4268.6310335673525,0,3,338.89
365.0,56347.4535565819,2967.394403003577,0,3,321.66
358.0,7249.754900813104,5382.92220961038,0,3,360.63
